job_title,location,company,salary,salary_band,z_salary
Senior Business Analyst - Payments,london,Moneycorp US,116626.37,HIGH,1.5257065744941165
Actuarial Pricing Analyst,london,Bupa,48022.62,LOW,-0.7213309845402004
Senior BI Applications Analyst,london,Marie Stopes International,59136.43,MID-LOW,-0.35731081809199344
Data Analyst,london,Morgan Law,65173.56,MID-HIGH,-0.1595715128969736
Statistical Healthcare Analyst,london,Metrica Recruitment,44592.44,LOW,-0.8336826168379733
Financial Reporting Analyst - Grade 9 £33,london,Croydon Council,46708.86,LOW,-0.7643616944293381
Data Analyst,london,Cornwaliis Elt,68603.75,MID-HIGH,-0.04721955306060999
Data Governance Analyst ,london,Lawrence Harvey,65173.56,MID-HIGH,-0.1595715128969736
Business Analyst ,london,Kubrick Group,49394.7,MID-LOW,-0.6763900695902189
Business Intelligence Developer,london,The London Clinic,68603.75,MID-HIGH,-0.04721955306060999
Supply Chain Analyst,london,Ocado Engineering,52929.16,MID-LOW,-0.5606228648688378
Principal Data Analyst,london,Intuita,109765.99,HIGH,1.3010026548213898
Senior Instrument Data Analyst,london,Legal & General Group Plc.,85754.68,HIGH,0.514539591044026
Graduate Business Analyst,london,Pareto Law,37046.02,LOW,-1.0808569939856913
Statistical Data Analyst,london,Metrica Recruitment,44592.44,LOW,-0.8336826168379733
Research Analyst,london,Pareto Law,48022.62,LOW,-0.7213309845402004
"Motor Credit Risk Analyst, Retail Credit, CCO",london,Lloyds Banking Group,43210.07,LOW,-0.8789605689977644
Insight Analyst - SQL,london,Metrica Recruitment,48022.62,LOW,-0.7213309845402004
Data Assurance Analyst,london,kdr Recruitment,58313.18,MID-LOW,-0.3842754325697006
Media Data Analyst - Entry Level,london,Searchability,32929.8,LOW,-1.2156790837584548
Graduate Business Analyst ,london,Kubrick Group,49394.7,MID-LOW,-0.6763900695902189
Lead Business Analyst - Reporting and Analytic,london,Michael Page UK,76836.2,MID-HIGH,0.22242495402350798
BUSINESS ANALYST,london,Intec Select,72033.93,MID-HIGH,0.06513207923716263
Business Analyst - Sitecore,london,British Heart Foundation,57627.15,MID-LOW,-0.40674556250610067
Senior Business Analyst,london,Thames Valley Housing,72239.75,MID-HIGH,0.07187347851053266
Senior Business Analyst,london,Metropolitan Thames Valley,72239.75,MID-HIGH,0.07187347851053266
Data Insight Analyst,london,Nicholson Glover Consulting,50766.77,MID-LOW,-0.6314494821788279
Investment Data Analyst / Business Analyst,london,Pension Protection Fund (PPF),84382.61,HIGH,0.46959900363263535
Business Intelligence Developer,london,Healios Ltd,58313.18,MID-LOW,-0.3842754325697006
Data Analyst- Google Analytics,london,Nigel Frank International Limited,54883.0,MID-LOW,-0.49662706486747343
Senior Data Analyst,london,Harnham,75464.12,MID-HIGH,0.17748403907352625
Business Data Analyst,london,Metrica Recruitment,50766.77,MID-LOW,-0.6314494821788279
Business Intelligence Analyst,london,Datasource,82324.5,MID-HIGH,0.40218795874625346
PAGE Reporting & Insight Analyst,london,LSE Jobs,56254.39,MID-LOW,-0.4517087500802487
Business Analyst,london,The Nursing and Midwifery Council,70749.67,MID-HIGH,0.023067608190530338
Technical Oversight & Reporting Analyst,london,Axa,68603.75,MID-HIGH,-0.04721955306060999
Data Analyst. Education/School Trust. London,london,Michael Page UK,41162.25,LOW,-0.9460345766743369
Business Analyst,london,PLA,62838.29,MID-LOW,-0.23606061736263417
Research Assistant or Research Fellow ,london,London School of Hygiene & Tropical Medicine,55909.31,MID-LOW,-0.46301145176742414
Data Analyst,london,Eden Brown,61743.37,MID-LOW,-0.27192347273333695
Actuarial Analyst,london,Foresters Financial,51452.81,MID-LOW,-0.608979024703837
Data Analyst,london,Executive Recruitment Services,75464.12,MID-HIGH,0.17748403907352625
"Senior Analyst, Risk MI & Data",london,TSB Banking,54882.31,MID-LOW,-0.4966496650302304
Data Insight Analyst,london,Understanding Recruitment,49394.7,MID-LOW,-0.6763900695902189
Pricing Analyst,london,First Choice Staff,39104.14,LOW,-1.0134456215607188
Data Analyst - Financial Services,london,Adecco,54883.0,MID-LOW,-0.49662706486747343
Data Analyst,london,Concept Personnel,61743.37,MID-LOW,-0.27192347273333695
Marketing Analyst,london,Give A Grad A Go,32243.76,LOW,-1.238149541233446
Business Analyst,london,Hunter Selection,96045.25,HIGH,0.8515954705531169
Data Analyst - Retail,london,Blu Digital,54883.0,MID-LOW,-0.49662706486747343
Senior Performance Analyst,london,London Borough of Barnet,58077.87,MID-LOW,-0.3919827431469848
Business Analyst Data SQL BI - PropTech,london,Client Server,89184.87,HIGH,0.6268915508803897
Operations Insight Analyst,london,Metrica Recruitment,72033.93,MID-HIGH,0.06513207923716263
Marketing Data Analyst,london,Harnham,78894.31,MID-HIGH,0.28983599890988987
Business Data Analyst,london,Office Angels,41162.25,LOW,-0.9460345766743369
Lead Scala Engineer - Early Stage Startup - Analytics,london,Linux Recruit,102905.62,HIGH,1.076299062687253
Analytics Engineer,london,Harnham,98103.36,HIGH,0.9190065154394987
BI Reporting Engineer,london,Eames Consulting,109765.99,HIGH,1.3010026548213898
Business Intelligence Engineer,london,Nigel Frank International Limited,51452.81,MID-LOW,-0.608979024703837
BI Visualisation Lead Engineer,london,Harnham,89184.87,HIGH,0.6268915508803897
SQL Server DBA/Engineer,london,Vertus Partners,130347.12,HIGH,1.97511408630098
Senior BI Analyst/ Analytics Engineer,london,Harnham,78894.31,MID-HIGH,0.28983599890988987
Senior BI Engineer,london,Understanding Recruitment,92615.06,HIGH,0.7392435107167533
Analytics Engineer,london,Xiatech,85754.68,HIGH,0.514539591044026
Head of AI and Data Science,manchester,Information Commissioner's Office,97066.07,HIGH,0.8850312649668833
Lead Data Scientist,manchester,Harnham,99475.43,HIGH,0.9639471028508895
Data Scientist,manchester,ISR Recruitment,75464.12,MID-HIGH,0.17748403907352625
Lecturer/Senior Lecturer ,manchester,Manchester Metropolitan University,53875.21,MID-LOW,-0.5296360764975839
Head of Data Science – Manchester - £70-120K,manchester,Consult RPM,137207.49,HIGH,2.1998176784351164
Senior Deep Learning / AI Engineer,manchester,Warman O'Brien,137207.49,HIGH,2.1998176784351164
Business Analyst ,manchester,Projentum,68603.75,MID-HIGH,-0.04721955306060999
Merchandising / Data Analyst Apprentice,manchester,APPRENTIFY,24697.35,LOW,-1.485323590842573
Business Analyst,manchester,The Guinness Partnership,66309.64,MID-HIGH,-0.122360508687033
Reporting Analyst,manchester,McCurrach,31557.72,LOW,-1.2606199987084366
Specialist Information Analyst,manchester,St Helens and Knowsley Teaching Hospitals NHS...,58927.87,MID-LOW,-0.36414196293920936
MI Analyst,manchester,GXO Logistics,56255.07,MID-LOW,-0.4516864774560824
Data Analyst Apprentice,manchester,QA Apprenticeships,25428.66,LOW,-1.461370366167575
Network Data Analysis and Intelligence Team Manager,manchester,Highways England,58940.91,MID-LOW,-0.363714852616963
Systems Analyst,manchester,Marlowe Fire & Security,41162.25,LOW,-0.9460345766743369
Systems Change Analyst,manchester,Urbanbubble,38418.1,LOW,-1.0359160790357096
Senior Data Analyst,manchester,N Brown,61743.37,MID-LOW,-0.27192347273333695
Data Analyst,manchester,Michael Page UK,41162.25,LOW,-0.9460345766743369
Lead Financial Insights Analyst,manchester,Coop,52824.88,MID-LOW,-0.5640384372924461
Data Quality Analyst / Lead,manchester,Rochdale Boroughwide Housing,44294.69,LOW,-0.8434350783754616
HR Technical Analyst,manchester,Aldi,64624.73,MID-HIGH,-0.17754781336924794
Supply Chain & Forecasting Analyst,manchester,NJR Recruitment,54883.0,MID-LOW,-0.49662706486747343
Junior Data Analyst,manchester,Searchability,32929.8,LOW,-1.2156790837584548
BI Engineer,manchester,Burns Sheehan,89184.87,HIGH,0.6268915508803897
Senior Risk Analyst,manchester,Harnham,48022.62,LOW,-0.7213309845402004
Technical Data Analyst - Home - based - GBP40 - 45k,manchester,Nigel Frank International Limited,58313.18,MID-LOW,-0.3842754325697006
BI Analyst X 3,manchester,Adria Solutions,68603.75,MID-HIGH,-0.04721955306060999
eb Analyst,manchester,The Orchard Agency,61743.37,MID-LOW,-0.27192347273333695
Data and IT Analyst,manchester,Searchability,30185.65,LOW,-1.3055605861198276
"Data Analyst - Excel, Power BI/Business Objects - Stockport",manchester,Michael Page UK,34987.91,LOW,-1.148268038872073
Business Analyst,manchester,Applause IT Ltd,65173.56,MID-HIGH,-0.1595715128969736
Senior Sales Analyst,manchester,net-recruit,68603.75,MID-HIGH,-0.04721955306060999
Senior Data Analyst,manchester,kdr Recruitment,58313.18,MID-LOW,-0.3842754325697006
Senior Paid Media Analyst,manchester,The Candidate,75464.12,MID-HIGH,0.17748403907352625
Business Intelligence Analyst,manchester,Harnham,58313.18,MID-LOW,-0.3842754325697006
FP&A Analyst / Finance Business Partner,manchester,Butler Rose Ltd,51452.81,MID-LOW,-0.608979024703837
"Business Analyst - SQL, ETL - Manchester - GBP53, 000",manchester,Nigel Frank International Limited,66202.62,MID-HIGH,-0.1258658266844874
Specialist Information Analyst NHS AfC: Band 7,manchester,St Helens & Knowsley Teaching Hospitals,58927.87,MID-LOW,-0.36414196293920936
"Insight, Intelligence & Performance Business Partner",manchester,One Manchester,54662.09,MID-LOW,-0.5038627198741791
Senior Product Analyst,manchester,Harnham,75464.12,MID-HIGH,0.17748403907352625
Business Intelligence Consultant,manchester,Nigel Frank International Limited,68603.75,MID-HIGH,-0.04721955306060999
Senior Analyst - Credit Risk Model Validation,manchester,Harnham,68603.75,MID-HIGH,-0.04721955306060999
BI Report Developer,manchester,"Wrightington, Wigan and Leigh Teaching Hospitals...",48937.11,LOW,-0.6913779079611316
Graduate Researcher/ Data Analyst,manchester,ATC Recruitment,36965.07,LOW,-1.0835084188772435
Data Analyst,manchester,Move Dance,42534.32,LOW,-0.9010939892629459
Social Media Insights Analysts,manchester,ICUC Social,51465.16,MID-LOW,-0.6085745145443474
Data Quality Analyst,manchester,Betfred,29499.61,LOW,-1.3280310435948184
BI Analyst,manchester,Kleen - Tex Industries Ltd,38418.1,LOW,-1.0359160790357096
Business Systems Analyst,manchester,One Recruitment,75464.12,MID-HIGH,0.17748403907352625
Business Analyst,manchester,Eco Grants UK,42534.32,LOW,-0.9010939892629459
Audience Reporting Analyst,manchester,Texere Publishing,32929.8,LOW,-1.2156790837584548
Management Information and Data Analytics,manchester,RSD Recruitment LTD,48022.62,LOW,-0.7213309845402004
BI Analyst,manchester,Found Talent,58313.18,MID-LOW,-0.3842754325697006
Commercial Data Analyst,manchester,Paul Boardman Associates,42534.32,LOW,-0.9010939892629459
Data Analytics Measurement Lead,manchester,Elpida Consult,61743.37,MID-LOW,-0.27192347273333695
Business Analyst,manchester,Footasylum,72033.93,MID-HIGH,0.06513207923716263
HR Reporting & Analytics Analyst,manchester,Chubb,41162.25,LOW,-0.9460345766743369
Business Intelligence Developer,manchester,Parkingeye,58313.18,MID-LOW,-0.3842754325697006
Marketing Data Analyst,manchester,Alex James Digital,48022.62,LOW,-0.7213309845402004
Head of Business Intelligence,manchester,The Protein Works™,75464.12,MID-HIGH,0.17748403907352625
Business Insight Analyst,manchester,Agility Resourcing,40476.21,LOW,-0.9685050341493278
Power BI Developer,manchester,ATC Recruitment,45708.62,LOW,-0.7971234144234853
Senior Credit Risk Analyst - manchester,manchester,Consult RPM,75464.12,MID-HIGH,0.17748403907352625
Test Analyst ,manchester,Momentum Security Recruitment,35673.95,LOW,-1.1257975813970824
CRO Analyst,manchester,Buy It Direct,48022.62,LOW,-0.7213309845402004
Business Test Analyst,manchester,Momentum Security Recruitment,34301.87,LOW,-1.170738496347064
BI Team Lead,manchester,Maxwell Bond,50766.77,MID-LOW,-0.6314494821788279
Data & Analytics - Internship,edinburgh,NatWest Group,29499.61,LOW,-1.3280310435948184
Research Associate ,edinburgh,Heriot Watt University,50928.68,MID-LOW,-0.6261463048571326
Lecturer in Artificial Intelligence and Machine Learning ,edinburgh,Edinburgh Napier University,62582.4,MID-LOW,-0.24444200235953728
Associate/Assistant Professor in Statistical Data Science,edinburgh,Heriot Watt University,70093.13,MID-HIGH,0.0015633895580448517
Professor in Artificial Intelligence and Machine Learning,edinburgh,Edinburgh Napier University,118036.18,HIGH,1.5718832925467328
Consultant,edinburgh,MBN Recruitment Solutions,123487.43,HIGH,1.7504327667910098
Research Associate in Deep Learning for Image Co,edinburgh,Heriot Watt University,45702.44,LOW,-0.7973258332725254
Data Science Platform Engineering Lead,edinburgh,MBN Recruitment Solutions,178369.74,HIGH,3.548040213855707
"Research Associate / Research Fellow in AI, NLP, HRI",edinburgh,Heriot Watt University,45027.38,LOW,-0.8194366533749501
Senior Data Scientist - Machine Learning ,edinburgh,FreeAgent,99475.43,HIGH,0.9639471028508895
Customer,edinburgh,Mudano,78894.31,MID-HIGH,0.28983599890988987
Investment Operations Analyst - Graduate Opportunity,edinburgh,HRC Recruitment,28813.57,LOW,-1.3505015010698094
Business Analyst,edinburgh,Momentum Security Recruitment,48022.62,LOW,-0.7213309845402004
Business Test Analyst,edinburgh,Momentum Security Recruitment,34301.87,LOW,-1.170738496347064
Test Analyst ,edinburgh,Momentum Security Recruitment,35673.95,LOW,-1.1257975813970824
Data Science Graduate / Degree Apprentice,glasgow,Scottishpower,25383.39,LOW,-1.4628531333675823
Senior Data Scientist,glasgow,OFGEM,78240.51,MID-HIGH,0.2684215258512503
Data Scientist,glasgow,University of Glasgow,53036.87,MID-LOW,-0.5570949467086267
Data Scientist ,glasgow,University of Glasgow,53036.87,MID-LOW,-0.5570949467086267
Data Scientist,glasgow,MBN Recruitment Solutions,68604.43,MID-HIGH,-0.04719728043644399
Data Science Consultant,glasgow,Metrica Recruitment,65173.56,MID-HIGH,-0.1595715128969736
Lecturer/ Senior Lecturer/ Reader in Machine Learning,glasgow,University of Glasgow,77776.07,MID-HIGH,0.25320932354572223
Data Insights Analyst,glasgow,OFGEM,52898.29,MID-LOW,-0.5616339764982662
Real Time Analyst,glasgow,Student Loans Company,36016.97,LOW,-1.1145623526595867
PIP Data Analyst,glasgow,NHS Scotland,40489.25,LOW,-0.9680779238270814
Sustainability Business Analyst ,glasgow,University of Strathclyde,50928.68,MID-LOW,-0.6261463048571326
Fraud and Error Risk Analysis and Control Officer,glasgow,Scottish Government,38947.03,LOW,-1.0185915803588876
Data and Reporting Analyst,glasgow,Arcus FM,46650.55,LOW,-0.7662715719515913
Fraud and Error Risk Analysis and Control Officer,glasgow,TMPW (hp) for social security scotland,37039.16,LOW,-1.0810816854588974
Performance & Reporting Analyst,glasgow,Network Rail,44921.73,LOW,-0.8228970985854811
Lecturer/ Senior Lecturer/ Reader ,glasgow,University of Glasgow,77776.07,MID-HIGH,0.25320932354572223
Business Process Analyst,glasgow,Police Scotland Authority,39171.37,LOW,-1.011243579615579
Business Change Analyst,glasgow,Police Scotland Authority,44735.13,LOW,-0.8290089686875647
Business Analyst,glasgow,Be-IT Resourcing,75464.12,MID-HIGH,0.17748403907352625
Pricing Analyst ,glasgow,Axa,35948.36,LOW,-1.1168095949302403
Data and Performance Analyst,glasgow,Cactus Search,51452.81,MID-LOW,-0.608979024703837
Performance Analyst,glasgow,Michael Page UK,41848.29,LOW,-0.923564119199346
Financial Planning Analyst - Global Drinks Business,glasgow,Page Personnel - UK,52824.88,MID-LOW,-0.5640384372924461
Business Analyst,glasgow,Michael Page UK,61743.37,MID-LOW,-0.27192347273333695
Credit Controller/Risk Analyst ,glasgow,Mitchell Adam,33615.84,LOW,-1.1932086262834642
SQL BI Developer,glasgow,Ashdown Group,60371.3,MID-LOW,-0.31686406014472795
Power BI Developer,glasgow,MBN Recruitment Solutions,41162.25,LOW,-0.9460345766743369
Senior Data Analyst,glasgow,Centre for Substance Use Research,75464.12,MID-HIGH,0.17748403907352625
Data Quality Analyst,glasgow,PDA,36359.99,LOW,-1.1033271239220914
Graduate Data Analyst,glasgow,GWG Associates,31557.72,LOW,-1.2606199987084366
Business Intelligence Analyst,glasgow,Premier Housewares Ltd,32586.78,LOW,-1.2269143124959503
Supply Chain Analyst,glasgow,Engage Recruitment,41848.29,LOW,-0.923564119199346
EQA Project Administrator_Data Analysis,glasgow,Qnostics,23325.27,LOW,-1.5302645057925546
Business Analyst,glasgow,Momentum Security Recruitment,48022.62,LOW,-0.7213309845402004
Data Analyst - Business Intelligence,glasgow,Irekruit UK,82324.5,MID-HIGH,0.40218795874625346
SQL Data Support Analyst - Leading Property SaaS Platform,glasgow,RecruitmentRevolution.com,48022.62,LOW,-0.7213309845402004
Business Test Analyst,glasgow,Momentum Security Recruitment,34301.87,LOW,-1.170738496347064
Pricing & Sales Analyst,glasgow,Total Recruitment Group,51452.81,MID-LOW,-0.608979024703837
Test Analyst ,glasgow,Momentum Security Recruitment,35673.95,LOW,-1.1257975813970824
Lead Power BI Developer,glasgow,Kura,53510.92,MID-LOW,-0.5415679798174552
Data Science Degree Apprenticeship,bristol,Department for Education,34301.87,LOW,-1.170738496347064
Lecturer in Geographic Data Science,bristol,University of Bristol,65174.93,MID-HIGH,-0.15952664011005038
Senior Research Associate / Research Fellow ,bristol,University of Bristol,56269.48,MID-LOW,-0.45121449434691285
Research Associate/ Senior Research Associate,bristol,University of Bristol,50005.96,MID-LOW,-0.6563689456963309
Data Scientist,bristol,Geollect Limited,51452.81,MID-LOW,-0.608979024703837
Data Scientist,bristol,CFMS Services Ltd,54883.0,MID-LOW,-0.49662706486747343
Machine Learning Engineer,bristol,Vaarst,96045.25,HIGH,0.8515954705531169
Senior Data Scientist,bristol,J Mccreedy Recruitment,96045.25,HIGH,0.8515954705531169
Data Scientist,bristol,Methods Business and Digital Technology,61743.37,MID-LOW,-0.27192347273333695
Senior Machine Learning Researcher,bristol,GenomeKey,65173.56,MID-HIGH,-0.1595715128969736
Junior Machine Learning Engineer,bristol,Vaarst,54883.0,MID-LOW,-0.49662706486747343
Magnox Hub,bristol,MAGNOX LTD,22768.21,LOW,-1.5485103705249585
Business Analyst ,bristol,University of Bath,47067.66,LOW,-0.75260960979575
Asset Risk Analyst,bristol,Bristol Water,41162.25,LOW,-0.9460345766743369
Business Analyst ,bristol,ALD Automotive,58313.18,MID-LOW,-0.3842754325697006
Data Analyst,bristol,Artis Recruitment,65173.56,MID-HIGH,-0.1595715128969736
Business Analyst,bristol,Stanton House,82324.5,MID-HIGH,0.40218795874625346
Data Analyst ,bristol,Artis Recruitment,61743.37,MID-LOW,-0.27192347273333695
Technical Data Analyst - Home - based - GBP40 - 45k,bristol,Nigel Frank International Limited,58313.18,MID-LOW,-0.3842754325697006
Senior Data Protection Analyst,bristol,Artis Recruitment,65173.56,MID-HIGH,-0.1595715128969736
Data Analytics Consultant / Developer,bristol,Shift F5,54883.0,MID-LOW,-0.49662706486747343
Risk Analyst,bristol,Grand Union Housing Group,20974.91,LOW,-1.607247865991551
Senior Customer Insight Analyst - Bristol,bristol,Motability Operations Ltd,54196.96,MID-LOW,-0.5190975223424643
Data Analyst / Environmental Modeller,bristol,RSK Group,34301.87,LOW,-1.170738496347064
Operational Analyst / Operational Research Consultant,bristol,Gregory-Martin International,61743.37,MID-LOW,-0.27192347273333695
Sparkworks E&V Modeller And Analyst,bristol,Electus Recruitment Solutions Ltd,60371.3,MID-LOW,-0.31686406014472795
Finance Analyst,bristol,Butler Rose Ltd,51452.81,MID-LOW,-0.608979024703837
Senior Business Intelligence SQL Developer,bristol,University Hospitals Bristol and Weston NHS...,48937.11,LOW,-0.6913779079611316
Insight Analyst,bristol,ADLIB,61743.37,MID-LOW,-0.27192347273333695
Senior Analyst – Business Services,bristol,Good Energy,61743.37,MID-LOW,-0.27192347273333695
Data Analysis,bristol,GCS Recruitment Specialists Ltd,37732.06,LOW,-1.0583865365107006
Performance Reporting Analyst,bristol,Grand Union Housing Group,48022.62,LOW,-0.7213309845402004
Business Analyst,bristol,ADLIB,48022.62,LOW,-0.7213309845402004
Policy and Process Analyst,bristol,CCP,65173.56,MID-HIGH,-0.1595715128969736
Litigation Risk Analyst,bristol,Temple Legal Protection Ltd,44592.44,LOW,-0.8336826168379733
Test Analyst ,bristol,Momentum Security Recruitment,35673.95,LOW,-1.1257975813970824
Text Analyst / Data Scientist,liverpool,Health & Safety Executive,58449.71,MID-LOW,-0.37980354819115053
Graduate Data Scientist,liverpool,University of Liverpool,43850.83,LOW,-0.8579732062613713
Text Analyst / Data Scientist ,liverpool,Health and Safety Executive,58449.71,MID-LOW,-0.37980354819115053
Data Science Graduate / Degree Apprentice,liverpool,Scottishpower,25383.39,LOW,-1.4628531333675823
Postdoctoral Research Associate ,liverpool,University of Liverpool,52313.79,MID-LOW,-0.5807786071234953
Computational Scientist in Extreme scale Computing and AI,liverpool,Science and Technology Facilities Council (STFC),45717.54,LOW,-0.7968312500005991
Postdoctoral Research,liverpool,University of Liverpool,52313.79,MID-LOW,-0.5807786071234953
Data Scientist & Data Engineer,liverpool,Glass Futures,58999.22,MID-LOW,-0.3618049750947097
Graduate Data Analyst/Scientist,liverpool,Agility Resourcing,32243.76,LOW,-1.238149541233446
Associate Director ,liverpool,Air Recruitment,107021.84,HIGH,1.211121152460017
Senior Statistical Programmer,liverpool,Firstdot UK Ltd,45278.47,LOW,-0.8112124869015731
Data Analyst,liverpool,Liverpool University Hospitals NHS Foundation...,32539.44,LOW,-1.228464880184228
orkforce Systems Data Analyst,liverpool,Liverpool University Hospitals NHS Foundation...,32539.44,LOW,-1.228464880184228
Graduate Business Intelligence Analyst - The Regenda Group,liverpool,Regenda Group,29499.61,LOW,-1.3280310435948184
Information Analyst,liverpool,North West Ambulance Service NHS Trust,39233.8,LOW,-1.0091987561939655
Business Analyst,liverpool,BYDAND RECRUITMENT SERVICES,44592.44,LOW,-0.8336826168379733
Data Analyst,liverpool,Oscar Technology,50767.46,MID-LOW,-0.6314268820160709
Business Analyst ,liverpool,Projentum,65173.56,MID-HIGH,-0.1595715128969736
Specialist Business Intelligence Analyst,liverpool,St Helens and Knowsley Teaching Hospitals NHS...,58927.87,MID-LOW,-0.36414196293920936
Business Intelligence Information Analyst,liverpool,Bolton NHS Foundation Trust,39233.8,LOW,-1.0091987561939655
Contact Centre MI Support Analyst,liverpool,Powering Davies Resourcing,33615.84,LOW,-1.1932086262834642
Apprentice Data and Analytics Developer,liverpool,Sykes Cottages,24697.35,LOW,-1.485323590842573
Data Analyst,liverpool,Asset Resourcing,48022.62,LOW,-0.7213309845402004
Marketing Data Analyst,liverpool,Sykes Cottages,50766.77,MID-LOW,-0.6314494821788279
Digital Business Analyst,liverpool,United Utilities,50809.31,MID-LOW,-0.6300561330140764
Senior BI Analyst - Liverpool - SQL / PowerBI / SSRS / SSIS,liverpool,Senitor Recruitment,52824.88,MID-LOW,-0.5640384372924461
Business Intelligence Manager - The Regenda Group,liverpool,Regenda Group,61743.37,MID-LOW,-0.27192347273333695
Data Analyst,liverpool,ShortList,48022.62,LOW,-0.7213309845402004
Data Insight Analyst,liverpool,Jenrick Group,65173.56,MID-HIGH,-0.1595715128969736
Data Analyst Apprentice,liverpool,QA Apprenticeships,20581.12,LOW,-1.6201460081539276
Senior MI Analyst,liverpool,Serco Plc,48022.62,LOW,-0.7213309845402004
Pricing Analyst,liverpool,Nigel Frank International Limited,51452.81,MID-LOW,-0.608979024703837
Junior BI Developer,liverpool,Sykes Cottages,38418.1,LOW,-1.0359160790357096
Systematic Literature Review Analyst,liverpool,Carrot Pharma Recruitment,41848.29,LOW,-0.923564119199346
Data Analyst,liverpool,Cpl Life Sciences,30871.69,LOW,-1.2830901286448366
BUSINESS ANALYST,liverpool,Morgan Ryder,51452.81,MID-LOW,-0.608979024703837
BI SQL Developer,liverpool,"Wrightington, Wigan and Leigh Teaching Hospitals...",48937.11,LOW,-0.6913779079611316
Business Intelligence Developer / Business Analyst,liverpool,Torus Group,54400.03,MID-LOW,-0.5124461961815314
Business Analyst,liverpool,ECS Recruitment Group,48022.62,LOW,-0.7213309845402004
Service Level  - Telecoms,liverpool,NMS Recruit,43220.36,LOW,-0.878623531787955
BI Analyst - Chorley - SQL / PoweBI,liverpool,Senitor Recruitment,48022.62,LOW,-0.7213309845402004
Business Intelligence Developer,liverpool,Sykes Cottages,54883.0,MID-LOW,-0.49662706486747343
Marketing Data and Insight Analyst,liverpool,ShortList,50766.77,MID-LOW,-0.6314494821788279
Data Analyst Apprentice,liverpool,Baltic Apprenticeships,21953.2,LOW,-1.5752050932039459
Business Intelligence Developer ,liverpool,Michael Page UK,47396.96,LOW,-0.7418237640046673
Customer Insight Analyst,liverpool,Harnham,44592.44,LOW,-0.8336826168379733
BI Solutions Developer,liverpool,Axa,68603.75,MID-HIGH,-0.04721955306060999
Marketing IT Support Analyst,liverpool,Searchability,58313.18,MID-LOW,-0.3842754325697006
Specialist Business Intelligence Analyst NHS AfC: Band 7,liverpool,St Helens & Knowsley Teaching Hospitals,58927.87,MID-LOW,-0.36414196293920936
BI Developer,liverpool,Adria Solutions,75464.12,MID-HIGH,0.17748403907352625
HR Systems Analyst/Coordinator,liverpool,Phoenix Medical,44817.46,LOW,-0.8263123434704985
ICT & Business Intelligence Manager,liverpool,Vivo Care Choices,41145.1,LOW,-0.9465963053573526
Business Intelligence and Systems Manager,liverpool,Eden Brown Education,47336.59,LOW,-0.7438011144766008
Business Intelligence and Systems Manager,liverpool,Eden Brown Synergy,47336.59,LOW,-0.7438011144766008
BI Developer,liverpool,Searchability,48022.62,LOW,-0.7213309845402004
Junior Data Analyst,liverpool,Health Compare Ltd,25383.39,LOW,-1.4628531333675823
Administrator & Data Analyst,liverpool,Rand Associates Consultancy Services Ltd,26069.42,LOW,-1.440383003431182
Senior Business Analyst,liverpool,AdviserPlus,54883.0,MID-LOW,-0.49662706486747343
Data Analyst,liverpool,InHealth,46307.53,LOW,-0.777506800689087
Data Analyst,liverpool,Adele Carr Recruitment,29362.4,LOW,-1.3325252005975348
Business Analyst and Programme Manager,liverpool,Merseyside Fire and Rescue Service,44680.25,LOW,-0.8308065004732148
Business Analyst,liverpool,Speed Medical,48022.62,LOW,-0.7213309845402004
Finance Data Analyst,liverpool,Accountable Recruitment,46650.55,LOW,-0.7662715719515913
Data Analyst,liverpool,Cubiq Recruitment,48022.62,LOW,-0.7213309845402004
Research Analyst ,liverpool,Best Companies,36359.99,LOW,-1.1033271239220914
Business Analyst,liverpool,Langley James IT Recruitment,41162.25,LOW,-0.9460345766743369
Customer Insight Analyst,liverpool,Optionis,65173.56,MID-HIGH,-0.1595715128969736
Business Analyst,liverpool,Recann,75464.12,MID-HIGH,0.17748403907352625
Customer Resource Analyst,liverpool,Customer Management Resourcing (CMR),43906.4,LOW,-0.8561530743129642
Marketing Data Analyst,liverpool,Ikhoi Recruitment,46650.55,LOW,-0.7662715719515913
Business Test Analyst,liverpool,Momentum Security Recruitment,34301.87,LOW,-1.170738496347064
Business Analyst,liverpool,Momentum Security Recruitment,48022.62,LOW,-0.7213309845402004
Business Intelligence Manager,liverpool,Howarth Morris,60371.3,MID-LOW,-0.31686406014472795
Business Intelligence Manager,liverpool,Accountable Recruitment,58313.18,MID-LOW,-0.3842754325697006
Test Analyst ,liverpool,Momentum Security Recruitment,35673.95,LOW,-1.1257975813970824
Data Scientist,birmingham,Openreach,89184.87,HIGH,0.6268915508803897
Data Scientist,birmingham,Axa,68603.75,MID-HIGH,-0.04721955306060999
Principal Data Analyst/Scientist,birmingham,Office for Environmental Protection,70165.85,MID-HIGH,0.003945250189467743
Data Scientist – Midlands,birmingham,IMC Locums,46233.44,LOW,-0.7799335341074328
Digital and Technology Solutions Degree Apprenticeship ,birmingham,Jaguar Land Rover,27534.8,LOW,-1.3923861534301585
Data Scientist - Day shift,birmingham,NHS Test and Trace,46233.44,LOW,-0.7799335341074328
Principal Data Scientist,birmingham,National Grid,68878.16,MID-HIGH,-0.038231566593767946
